"ID","LIMIT_BAL","SEX","EDUCATION","MARRIAGE","AGE","PAY_2","PAY_3","PAY_4","PAY_5","PAY_6","BILL_AMT1","BILL_AMT2","BILL_AMT3","BILL_AMT4","BILL_AMT5","BILL_AMT6","PAY_AMT1","PAY_AMT2","PAY_AMT3","PAY_AMT4","PAY_AMT5","PAY_AMT6","default.payment.next.month","DEFAULT","AVG_UTILIZATION_RATE","OVERSPENDER","TOTAL_EXCESS_BALANCE"
27595,50000,"Female","University","Married",34,0,0,2,0,0,11340,11367,10982,10243,10826,11699,3200,3000,1000,1000,1000,2000,0,"No Default Next Month",0.220468,"FALSE",-40576.6
29024,240000,"Female","University","Married",29,0,0,0,0,0,81274,83030,84945,65601,66901,68086,3101,3385,2377,2387,2472,2475,0,"No Default Next Month",0.307135833333333,"FALSE",-168906.6
13525,80000,"Female","High School","Single",55,0,0,0,0,0,78009,78616,49662,48867,48278,46773,2420,2000,1656,1693,1767,1581,0,"No Default Next Month",0.68049,"FALSE",-27300.2
19237,230000,"Female","University","Married",49,-2,-2,-2,-2,-1,0,0,0,0,0,6946,0,0,0,0,6946,0,0,"No Default Next Month",0.00604,"FALSE",-230000
23301,340000,"Female","University","Married",33,-1,0,-1,0,0,1632,3121,44092,31292,17391,21678,2027,39774,43325,5000,10000,10079,0,"No Default Next Month",0.0691611764705882,"FALSE",-338120.8
15863,100000,"Female","University","Married",29,0,0,2,2,2,73742,75216,82006,84044,84532,80828,2700,8000,4304,3000,0,3000,1,"Defaults Next Month",0.813252,"FALSE",-22335.6
1702,70000,"Female","Graduate School","Married",40,0,0,0,0,0,51959,40519,31310,28929,29535,28160,1597,1407,972,1007,1028,913,0,"No Default Next Month",0.452722857142857,"FALSE",-39374.8
26198,280000,"Female","Other","Single",29,0,0,0,-2,-2,4567,5724,7184,0,0,0,2500,3000,0,0,0,0,0,"No Default Next Month",0.00922,"FALSE",-278018.4
15981,30000,"Female","High School","Married",37,2,2,2,0,0,28361,27227,29346,23548,11790,7276,0,3313,108,299,325,0,0,"No Default Next Month",0.661246666666667,"FALSE",-10971.6
26282,260000,"Female","University","Single",29,0,0,0,0,0,16496,15610,7486,5692,5206,6159,8027,3000,3000,3000,1000,2000,0,"No Default Next Month",0.0308869230769231,"FALSE",-254369.4
21866,60000,"Female","University","Single",26,2,0,0,-2,-2,47963,36871,3800,0,0,0,0,1038,0,0,0,0,0,"No Default Next Month",0.13557,"FALSE",-52073.4
6824,90000,"Female","University","Married",51,0,0,0,0,0,112577,105189,97048,88247,88564,90145,4000,3330,3087,3162,4496,4003,1,"Defaults Next Month",1.04265111111111,"TRUE",223
2241,380000,"Female","Graduate School","Married",45,-1,-1,-1,-2,-1,202,35993,86617,-3450,-3450,3502,37791,86697,0,0,7102,159753,0,"No Default Next Month",0.0627431578947368,"FALSE",-406868
6499,200000,"Female","University","Single",32,-2,-2,-1,0,0,940,174,1684,1581,2381,2381,174,1689,1581,800,0,0,0,"No Default Next Month",0.008201,"FALSE",-199173.8
11089,150000,"Female","University","Single",29,-1,-1,-2,-1,-1,1739,1984,112,0,3865,5562,1984,112,0,3865,5575,10963,0,"No Default Next Month",0.015364,"FALSE",-151798.4
2390,150000,"Female","University","Single",39,2,2,0,0,2,21019,19890,19271,19037,20448,19345,1602,0,1000,1709,0,1000,0,"No Default Next Month",0.130654666666667,"FALSE",-131143.6
23089,70000,"Female","University","Married",37,0,0,0,2,0,66447,66759,68200,72972,71248,50610,2391,2518,5950,0,1782,1985,1,"Defaults Next Month",0.942254285714286,"FALSE",-6489.2
11710,160000,"Female","Graduate School","Single",29,-1,-1,-1,-1,-1,-146,15414,1857,550,2602,10381,17833,2252,9694,10000,11797,7289,0,"No Default Next Month",0.038505,"FALSE",-162045.6
15994,320000,"Female","University","Married",39,-1,-1,-1,-1,0,42442,3336,7210,6091,24641,30005,3336,7210,6091,24641,30000,5645,0,"No Default Next Month",0.044551875,"FALSE",-320460.8
19110,260000,"Female","Graduate School","Married",30,0,0,0,0,0,25661,30196,69429,167640,169446,172989,5000,40000,100000,5720,5922,5958,0,"No Default Next Month",0.469,"FALSE",-169580
10113,50000,"Female","University","Single",31,-1,-1,-2,-1,-1,9514,2067,-6,-409,793,2385,2100,405,0,2385,2385,3000,0,"No Default Next Month",0.01932,"FALSE",-50669
20209,110000,"Female","High School","Married",53,0,0,0,0,0,105435,107599,108555,106692,103971,104140,5400,4200,5200,3800,3900,3700,0,"No Default Next Month",0.965376363636364,"FALSE",-7968.60000000001
2427,30000,"Female","High School","Married",67,2,0,0,0,0,30734,28092,29112,29555,28536,29252,0,1800,1200,1083,1200,1250,0,"No Default Next Month",0.963646666666667,"FALSE",-2397.2
3356,380000,"Female","University","Married",48,0,0,0,0,0,363191,373421,363343,290371,289600,288256,15504,14000,12500,12000,11000,14000,0,"No Default Next Month",0.844732105263158,"FALSE",-71701.8
15756,60000,"Female","High School","Single",23,0,0,0,0,0,60465,60100,58795,47818,28357,29309,3000,2148,3049,3000,3002,1021,0,"No Default Next Month",0.74793,"FALSE",-17568.2
4365,360000,"Female","University","Married",49,0,0,0,0,0,338321,329178,320709,310208,289883,279709,12323,22023,12023,10023,10823,7523,0,"No Default Next Month",0.849826111111111,"FALSE",-66545.6
26322,160000,"Female","University","Married",44,-1,-2,-2,-2,-2,1224,0,0,0,0,0,0,0,0,0,0,0,1,"Defaults Next Month",0,"FALSE",-160000
1793,390000,"Female","Graduate School","Single",33,0,0,0,0,0,85538,79875,82853,82747,44143,38488,3500,4502,3518,2003,3001,3000,0,"No Default Next Month",0.168259487179487,"FALSE",-327583.6
3220,100000,"Female","Graduate School","Single",29,0,0,0,0,0,33330,36282,38673,43014,48300,57497,3500,3000,5000,6000,10000,0,0,"No Default Next Month",0.447532,"FALSE",-60046.8
19521,30000,"Female","University","Married",35,2,2,2,2,0,23785,20946,23785,24422,23688,19626,0,3500,1319,0,800,1610,1,"Defaults Next Month",0.74978,"FALSE",-8952.4
15794,60000,"Female","University","Single",23,0,0,0,0,0,45995,44955,20264,20614,20877,21535,2400,1700,1403,1000,1000,1000,0,"No Default Next Month",0.427483333333333,"FALSE",-35571.6
28983,240000,"Female","Graduate School","Single",33,0,0,0,0,0,99938,92104,85194,83021,78556,78495,3500,4200,3600,3000,3000,3000,0,"No Default Next Month",0.347808333333333,"FALSE",-159886
454,200000,"Female","Graduate School","Single",26,0,-2,-2,-2,-2,156786,179,1443,1443,1443,871,179,1443,1443,1443,871,2015,0,"No Default Next Month",0.005379,"FALSE",-200367.2
18840,150000,"Female","Graduate School","Single",27,-1,-1,-1,-2,-1,346,21191,1339,0,0,8777,21379,1339,0,0,8777,9495,0,"No Default Next Month",0.0417426666666667,"FALSE",-147660.8
2629,420000,"Female","University","Married",36,-1,-1,-1,-1,-1,3663,4338,3400,2535,3216,4652,4338,3400,2535,3216,2652,2500,0,"No Default Next Month",0.00863857142857143,"FALSE",-419232.4
17452,70000,"Female","University","Single",44,0,0,-1,0,0,79696,75167,75183,69385,30103,3752,3100,1600,94540,1124,100,3091,1,"Defaults Next Month",0.724542857142857,"FALSE",-39373
28283,110000,"Female","University","Married",41,0,0,0,0,0,104133,106135,45766,46864,50935,49538,4500,2000,2000,5000,2023,806,1,"Defaults Next Month",0.544069090909091,"FALSE",-52518.2
13608,260000,"Female","Graduate School","Single",31,0,0,0,0,0,180891,165412,108223,108860,80757,79073,8250,5500,5000,3500,3000,4000,0,"No Default Next Month",0.417173076923077,"FALSE",-155735
12349,140000,"Female","High School","Married",46,0,0,0,0,0,132586,135165,125427,128016,127323,130020,4800,4500,4600,4800,4800,4500,0,"No Default Next Month",0.922787142857143,"FALSE",-15449.8
14405,120000,"Female","Graduate School","Single",29,0,0,0,-2,-1,50150,44742,33231,-1320,-660,956,5069,2805,0,0,1616,0,0,"No Default Next Month",0.128248333333333,"FALSE",-105494.4
7679,90000,"Female","University","Single",26,0,0,0,0,0,43310,40275,37800,37323,34396,34938,2500,3000,3000,2000,3000,3000,0,"No Default Next Month",0.410515555555556,"FALSE",-55853.6
19827,20000,"Female","High School","Married",43,0,0,0,0,0,14959,32006,17139,17979,18518,15243,1600,1700,1500,1000,1000,1780,0,"No Default Next Month",1.00885,"TRUE",-1219
9902,250000,"Female","Graduate School","Single",28,2,2,0,0,0,21404,48774,28705,32017,19052,9847,28705,0,4000,3000,1500,1000,1,"Defaults Next Month",0.110716,"FALSE",-224221
26195,160000,"Female","High School","Married",45,-2,-2,-2,-2,-2,2869,2357,5608,1851,2801,3268,2361,5608,1851,2801,3268,2096,0,"No Default Next Month",0.01985625,"FALSE",-159947.8
3470,220000,"Female","University","Married",41,0,0,0,0,0,126532,90013,91191,86139,83743,78555,4500,4006,3000,3000,3000,6000,0,"No Default Next Month",0.390582727272727,"FALSE",-137873
26293,360000,"Female","Graduate School","Married",30,-2,-1,-1,-1,-1,323,1986,196,2855,0,463,1986,196,2855,0,463,430,0,"No Default Next Month",0.00305555555555556,"FALSE",-359688.8
3980,260000,"Female","Graduate School","Single",31,0,0,0,0,0,181679,187642,190152,186696,188632,190948,8900,7200,6800,7100,7200,6500,0,"No Default Next Month",0.726207692307692,"FALSE",-78146
2278,160000,"Female","High School","Married",53,-1,-1,-1,-1,-1,2475,2475,5175,2475,3975,8175,2475,5175,2475,3975,8175,138,0,"No Default Next Month",0.02784375,"FALSE",-159532.6
19296,360000,"Female","University","Single",41,-1,-1,-1,-1,-1,3640,1436,1114,1917,19588,16666,1436,1114,1917,19588,16666,707,0,"No Default Next Month",0.0226227777777778,"FALSE",-359854.2
17399,70000,"Female","University","Married",33,0,0,0,0,0,66701,69907,67450,61902,19551,27831,53000,26017,40000,17000,24000,28000,0,"No Default Next Month",0.704688571428571,"FALSE",-47675.2
8378,100000,"Female","High School","Married",53,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,0,0,0,1,"Defaults Next Month",0,"FALSE",-1e+05
17046,20000,"Female","Graduate School","Single",25,-1,-1,-1,0,0,4541,0,724,18589,18985,19531,0,724,18589,1000,1000,1000,1,"Defaults Next Month",0.57829,"FALSE",-12896.8
16046,160000,"Female","Graduate School","Single",26,0,0,0,0,-2,157453,155081,137027,70845,0,0,5937,5000,1417,0,0,0,0,"No Default Next Month",0.45369125,"FALSE",-88692.8
28610,50000,"Female","High School","Married",47,0,0,0,0,0,34740,9769,9899,11017,13460,15529,4000,2000,2000,3000,4000,846,0,"No Default Next Month",0.238696,"FALSE",-40434.4
6046,200000,"Female","University","Married",27,3,2,2,2,2,183994,182427,182657,174547,181454,177141,5200,7000,0,13300,0,6200,1,"Defaults Next Month",0.898226,"FALSE",-25654.8
12934,280000,"Female","Graduate School","Single",28,0,0,0,0,-1,51439,44605,45426,38563,29669,24892,20000,10000,0,0,24892,106941,0,"No Default Next Month",0.130825,"FALSE",-271735.6
14905,180000,"Female","Graduate School","Single",40,0,0,0,0,0,42790,43899,45172,46121,95432,50984,1800,2000,2000,2332,5000,1000,0,"No Default Next Month",0.312897777777778,"FALSE",-126144.8
22068,50000,"Female","Graduate School","Single",26,-1,-1,-1,-1,-1,651,651,1072,1713,651,646,651,1072,1713,651,646,651,1,"Defaults Next Month",0.018932,"FALSE",-50000
12603,70000,"Female","University","Single",23,0,0,0,0,0,54428,25085,25282,21858,19171,8443,2002,1819,509,539,2000,1000,0,"No Default Next Month",0.285254285714286,"FALSE",-51205.6
3162,50000,"Female","High School","Married",28,0,-1,-1,-1,-1,3377,4256,4207,694,238,0,1000,4207,694,238,0,0,0,"No Default Next Month",0.03758,"FALSE",-49148.8
23795,310000,"Female","High School","Married",53,-2,-2,-2,-2,-2,1126,2603,-6,1184,7883,193,2635,0,1190,7909,193,3189,0,"No Default Next Month",0.00764967741935484,"FALSE",-310124.8
27648,50000,"Female","High School","Single",24,0,0,0,0,0,48658,46749,42190,30683,29140,28986,1900,1613,1504,1200,1100,1100,0,"No Default Next Month",0.710992,"FALSE",-15753.8
23640,170000,"Female","University","Married",35,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,0,0,0,0,"No Default Next Month",0,"FALSE",-170000
20045,20000,"Female","High School","Married",35,0,0,0,0,0,19792,19995,20269,18268,19478,19885,1339,1500,1290,1500,704,882,0,"No Default Next Month",0.97895,"FALSE",-1596.2
3474,520000,"Female","Graduate School","Single",35,0,0,0,0,0,60912,56728,55758,57911,54152,43108,7000,5000,5004,5000,5000,5031,0,"No Default Next Month",0.102945,"FALSE",-471475.6
15220,30000,"Female","University","Married",38,-1,-2,-1,0,-1,2805,0,0,48514,49300,691,0,0,48514,986,691,4645,0,"No Default Next Month",0.6567,"FALSE",-21266.2
3833,120000,"Female","High School","Married",48,2,-1,-1,0,-1,3845,199,1823,3646,1823,1823,0,1823,3646,0,1823,1823,1,"Defaults Next Month",0.0155233333333333,"FALSE",-119960.2
1091,70000,"Female","University","Single",38,0,0,0,0,0,22578,23606,24619,25107,25634,26143,1397,1410,898,931,936,970,0,"No Default Next Month",0.357454285714286,"FALSE",-46007.2
28353,250000,"Female","University","Single",36,0,0,0,0,0,71012,60816,59328,57692,52811,49067,2200,3003,2800,1834,1850,3000,0,"No Default Next Month",0.2237712,"FALSE",-196554.6
27725,30000,"Female","High School","Single",24,-2,-1,0,0,0,0,0,1469,2432,827,0,0,1469,1008,300,0,0,0,"No Default Next Month",0.03152,"FALSE",-29609.8
23312,210000,"Female","University","Single",31,0,0,0,0,0,168161,133113,130769,95962,49839,46824,5000,5032,3783,2021,3000,0,0,"No Default Next Month",0.434768571428571,"FALSE",-121465.8
922,50000,"Female","Graduate School","Single",24,0,0,2,0,0,27245,28300,31900,31090,31837,32555,1800,4400,0,1400,1400,1400,0,"No Default Next Month",0.622728,"FALSE",-20583.6
13169,210000,"Female","Graduate School","Married",66,0,0,0,0,0,132797,135581,138644,141679,92170,93998,4921,5317,5631,3345,3360,3483,0,"No Default Next Month",0.573401904761905,"FALSE",-93812.8
18432,30000,"Female","High School","Married",25,0,0,0,0,0,26277,25896,27460,27735,27711,28643,2000,2000,2000,2000,1500,1500,0,"No Default Next Month",0.9163,"FALSE",-4311
3611,210000,"Female","Graduate School","Single",28,0,0,0,0,0,204191,204530,185587,136410,140051,142976,9000,9007,5254,6000,5500,5000,0,"No Default Next Month",0.771003809523809,"FALSE",-54241.4
3820,30000,"Female","University","Single",24,2,2,0,0,0,15164,16607,17032,17448,18507,19046,2000,1000,1000,1500,1000,1000,1,"Defaults Next Month",0.590933333333333,"FALSE",-13372
1928,120000,"Female","Graduate School","Single",26,0,0,0,0,0,10172,12400,14256,16859,17477,21588,3000,3000,4000,4000,5000,5000,0,"No Default Next Month",0.137633333333333,"FALSE",-107684
25905,180000,"Female","University","Single",28,2,2,0,0,0,172850,182810,169529,153501,136920,139506,14400,402,5166,5000,5030,5391,1,"Defaults Next Month",0.869184444444445,"FALSE",-27744.6
25668,30000,"Female","Graduate School","Single",25,0,0,0,0,0,29668,28732,29752,28627,29467,29634,1500,1505,1500,2200,2300,3000,0,"No Default Next Month",0.974746666666667,"FALSE",-2858.6
13611,280000,"Female","Graduate School","Married",29,0,0,0,0,0,58308,61024,62665,63730,57916,59122,4000,3000,2315,2103,2500,2000,0,"No Default Next Month",0.217469285714286,"FALSE",-221492.2
17144,230000,"Female","University","Married",28,-1,0,0,0,0,1736,67982,72938,54105,18744,5148,68000,7064,4106,5075,1000,4080,0,"No Default Next Month",0.190362608695652,"FALSE",-190481.6
6065,120000,"Female","University","Single",45,0,0,0,0,0,92000,94000,96000,98000,100000,0,2000,2000,2000,2000,0,0,0,"No Default Next Month",0.646666666666667,"FALSE",-43600
11314,180000,"Female","University","Single",35,-2,-2,-1,-1,-2,0,0,0,2072,-28,-28,0,0,2072,0,0,0,0,"No Default Next Month",0.00224,"FALSE",-180011.2
22761,500000,"Female","Graduate School","Married",34,-2,-2,-2,-2,-2,13000,13000,13000,13000,13000,13000,13000,13000,13000,13000,13000,13000,0,"No Default Next Month",0.026,"FALSE",-5e+05
4124,120000,"Female","University","Married",40,-2,-2,-1,0,0,73900,0,0,3663,3663,0,0,0,3663,0,0,0,0,"No Default Next Month",0.01221,"FALSE",-119267.4
741,170000,"Female","University","Married",33,0,0,0,0,0,109863,79574,78440,80141,81862,84237,4380,3000,3000,3000,4000,4500,0,"No Default Next Month",0.475592941176471,"FALSE",-92649.2
8152,260000,"Female","University","Married",41,-1,-1,-1,-1,-1,2699,3543,500,3540,2957,917,3543,505,3540,2957,917,0,0,"No Default Next Month",0.00881307692307692,"FALSE",-259292.4
9820,20000,"Female","High School","Single",26,0,0,0,0,0,13804,14578,15893,16330,16517,16944,1300,1563,1000,600,700,2000,0,"No Default Next Month",0.80262,"FALSE",-5120.2
28935,50000,"Female","University","Single",37,0,0,-1,0,0,4793,3594,0,5369,3746,9408,3000,0,5369,0,9000,10000,0,"No Default Next Month",0.088468,"FALSE",-50450.4
23043,160000,"Female","Graduate School","Married",32,0,0,0,0,0,111907,106109,89231,67134,55773,46485,3805,2993,2293,1838,1687,2735,0,"No Default Next Month",0.455915,"FALSE",-89362.8
1451,40000,"Female","University","Married",25,0,0,0,0,0,11273,12307,13348,13530,13811,14132,1520,1550,700,648,700,700,0,"No Default Next Month",0.33564,"FALSE",-27434
9042,290000,"Female","Graduate School","Married",45,-2,-2,-2,-2,-2,1092,1335,1222,1513,2661,2436,1335,1222,1513,2661,2436,37015,0,"No Default Next Month",0.00632206896551724,"FALSE",-297136
13111,210000,"Female","University","Married",28,-2,-2,-2,-2,-2,1412,1194,404,2851,2959,693,1194,404,2851,2959,782,2657,1,"Defaults Next Month",0.0077152380952381,"FALSE",-210310.4
26352,90000,"Female","University","Married",31,0,0,0,-1,0,12045,9720,7391,4238,18003,16128,1500,1200,1000,21000,1500,2000,0,"No Default Next Month",0.123288888888889,"FALSE",-84244
1043,110000,"Female","University","Married",42,0,0,0,0,0,55349,52914,49483,49292,49460,49470,2096,2003,1802,1783,1783,1756,0,"No Default Next Month",0.455670909090909,"FALSE",-61701.6
10190,500000,"Female","Graduate School","Married",38,0,0,0,0,0,238708,313903,323841,319331,316208,304388,90012,28000,15000,9494,108914,18200,0,"No Default Next Month",0.6310684,"FALSE",-220387.4
11114,90000,"Female","University","Married",37,0,0,0,0,0,85220,86745,71536,72964,64487,65845,3000,3000,2411,2294,2383,2285,1,"Defaults Next Month",0.803504444444444,"FALSE",-20159.2
9521,190000,"Female","High School","Married",39,-1,-2,-1,-1,-1,157,-1049,-2681,1975,2244,3294,0,0,6475,2244,2284,0,0,"No Default Next Month",0.00398210526315789,"FALSE",-191444
13070,210000,"Female","Graduate School","Single",28,-2,-2,-2,-2,-2,18755,6122,54832,2233,0,0,6122,54832,2351,0,0,0,0,"No Default Next Month",0.0601780952380952,"FALSE",-208799.2
2016,390000,"Female","High School","Married",38,-2,-2,-2,-1,-1,241,0,0,0,739,0,0,0,0,739,0,0,1,"Defaults Next Month",0.000378974358974359,"FALSE",-390000
15971,30000,"Female","University","Married",38,0,0,-2,-2,-2,6061,3656,0,0,0,0,1007,0,0,0,0,0,1,"Defaults Next Month",0.0243733333333333,"FALSE",-29268.8
17384,340000,"Female","University","Married",40,0,0,0,0,0,244451,230907,228760,229404,161551,164936,10000,10000,7100,5800,5915,6100,0,"No Default Next Month",0.597387058823529,"FALSE",-143871.4
22373,180000,"Female","Graduate School","Single",27,0,0,0,0,0,101489,78738,78639,44295,44113,37805,10006,8000,1610,10000,1333,8818,0,"No Default Next Month",0.3151,"FALSE",-129234.2
21436,90000,"Female","High School","Single",27,2,0,0,0,0,94699,92290,90719,39902,39200,38531,0,4183,1600,1280,1310,1432,1,"Defaults Next Month",0.668093333333333,"FALSE",-31832.6
25315,50000,"Female","Graduate School","Single",25,0,0,0,0,0,44984,47217,47748,46987,47462,48104,3000,3000,2000,2000,1859,3000,0,"No Default Next Month",0.950072,"FALSE",-4868.2
5468,180000,"Female","High School","Married",43,-2,-2,-2,-2,-2,1242,0,0,0,0,0,0,0,0,0,0,0,0,"No Default Next Month",0,"FALSE",-180000
17158,230000,"Female","University","Single",27,-2,-2,-2,-2,-2,326,326,326,326,326,326,326,326,326,326,326,326,0,"No Default Next Month",0.00141739130434783,"FALSE",-230000
15846,80000,"Female","University","Single",25,-1,0,0,-2,-2,2177,1677,7360,0,0,0,2000,5860,0,0,0,0,0,"No Default Next Month",0.0225925,"FALSE",-79364.6
12941,60000,"Female","High School","Married",33,0,0,0,0,0,57561,57766,49351,28549,29063,28863,2100,3000,1500,1500,1100,1100,0,"No Default Next Month",0.645306666666667,"FALSE",-22921.6
